image_id,label,image_width,image_height,image_type,organ,cancer_subtype,dataset,image_path
usbiolabcom_22,LGSC,1043,1029,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/22.png
usbiolabcom_23,Other,1035,1041,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/23.png
usbiolabcom_24,LGSC,1038,1036,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/24.png
usbiolabcom_25,HGSC,960,963,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/25.png
usbiolabcom_26,MC,962,961,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/26.png
usbiolabcom_27,HGSC,881,948,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/27.png
usbiolabcom_28,LGSC,1065,1045,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/28.png
usbiolabcom_29,HGSC,1043,1029,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/29.png
usbiolabcom_30,MC,1008,956,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/30.png
usbiolabcom_31,MC,1045,1032,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/31.png
usbiolabcom_32,EC,1006,1031,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/32.png
usbiolabcom_33,CC,1042,1035,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/33.png
usbiolabcom_34,MC,1083,1056,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/34.png
usbiolabcom_35,MC,965,990,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/35.png
usbiolabcom_36,Other,1035,1041,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/36.png
usbiolabcom_37,EC,1006,1031,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/37.png
usbiolabcom_38,HGSC,927,992,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/38.png
usbiolabcom_39,LGSC,1038,1036,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/39.png
usbiolabcom_40,LGSC,1025,991,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/40.png
usbiolabcom_41,EC,1025,1034,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/41.png
usbiolabcom_42,LGSC,1043,1029,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/42.png
usbiolabcom_43,LGSC,1055,1027,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/43.png
usbiolabcom_44,Other,1000,1017,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/44.png
usbiolabcom_45,CC,1042,1035,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/45.png
usbiolabcom_46,HGSC,1004,1015,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/46.png
usbiolabcom_47,Other,988,987,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/47.png
usbiolabcom_48,Other,1156,1042,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/48.png
usbiolabcom_49,Other,1006,1043,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/49.png
usbiolabcom_50,MC,1036,1042,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/50.png
usbiolabcom_51,HGSC,1043,1029,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/51.png
usbiolabcom_52,HGSC,1025,991,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/52.png
usbiolabcom_53,LGSC,974,1010,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/53.png
usbiolabcom_54,LGSC,1066,1025,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/54.png
usbiolabcom_55,Other,1055,1039,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/55.png
usbiolabcom_56,CC,1079,1049,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/56.png
usbiolabcom_57,EC,1042,1035,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/57.png
usbiolabcom_58,LGSC,1028,1033,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/58.png
usbiolabcom_59,Other,1082,1038,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/59.png
usbiolabcom_60,HGSC,1055,1027,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/60.png
usbiolabcom_61,HGSC,976,1026,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/61.png
usbiolabcom_62,HGSC,997,1016,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/62.png
usbiolabcom_63,HGSC,920,967,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/63.png
usbiolabcom_64,HGSC,1025,991,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/64.png
usbiolabcom_65,EC,923,960,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/65.png
usbiolabcom_66,MC,1032,1034,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/66.png
usbiolabcom_67,CC,898,956,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/67.png
usbiolabcom_68,LGSC,1046,1009,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/68.png
usbiolabcom_69,Other,997,1003,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/69.png
usbiolabcom_70,HGSC,1051,1023,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/70.png
usbiolabcom_71,Other,1139,1061,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/71.png
usbiolabcom_72,EC,940,999,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/72.png
usbiolabcom_73,HGSC,954,987,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/73.png
usbiolabcom_74,Other,988,987,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/74.png
usbiolabcom_75,MC,1036,1042,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/75.png
usbiolabcom_76,HGSC,957,946,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/76.png
usbiolabcom_77,HGSC,1043,1029,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/77.png
usbiolabcom_78,MC,1042,1035,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/78.png
usbiolabcom_79,EC,1078,994,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/79.png
usbiolabcom_80,HGSC,1046,1040,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/80.png
usbiolabcom_81,Other,1022,986,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/81.png
usbiolabcom_82,LGSC,1004,1034,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/82.png
usbiolabcom_83,LGSC,1031,1027,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/83.png
usbiolabcom_84,CC,1079,1049,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/84.png
usbiolabcom_85,MC,1074,1055,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/85.png
usbiolabcom_86,HGSC,1026,1029,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/86.png
usbiolabcom_87,HGSC,1002,1024,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/87.png
usbiolabcom_88,LGSC,1043,1029,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/88.png
usbiolabcom_89,Other,974,972,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/89.png
usbiolabcom_90,Other,1000,1017,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/90.png
usbiolabcom_91,Other,1059,1018,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/91.png
usbiolabcom_92,CC,998,1021,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/92.png
usbiolabcom_93,HGSC,1030,1021,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/93.png
usbiolabcom_94,MC,1122,1042,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/94.png
usbiolabcom_95,EC,1049,991,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/95.png
usbiolabcom_96,MC,1042,1035,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/96.png
usbiolabcom_97,MC,968,1001,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/97.png
usbiolabcom_98,CC,995,1020,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/98.png
usbiolabcom_99,LGSC,997,1016,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/99.png
usbiolabcom_100,Other,962,971,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/100.png
usbiolabcom_101,MC,920,967,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/101.png
usbiolabcom_102,MC,922,1037,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/102.png
usbiolabcom_103,LGSC,1122,1044,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/103.png
usbiolabcom_104,Other,1059,1018,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/104.png
usbiolabcom_105,Other,1031,987,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/105.png
usbiolabcom_106,Other,1060,1030,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/106.png
usbiolabcom_107,HGSC,963,997,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/107.png
usbiolabcom_108,HGSC,1043,1029,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/108.png
usbiolabcom_109,LGSC,1043,1029,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/109.png
usbiolabcom_110,HGSC,1043,1029,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/110.png
usbiolabcom_111,HGSC,1023,1034,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/111.png
usbiolabcom_112,Other,1000,1017,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/112.png
usbiolabcom_113,EC,1042,1035,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/113.png
usbiolabcom_114,HGSC,957,1022,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/114.png
usbiolabcom_115,HGSC,1025,991,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/115.png
usbiolabcom_116,Other,918,994,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/116.png
usbiolabcom_117,Other,1024,1008,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/117.png
usbiolabcom_118,LGSC,1038,1036,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/118.png
usbiolabcom_119,HGSC,920,967,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/119.png
usbiolabcom_120,HGSC,1043,1029,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/120.png
usbiolabcom_121,HGSC,1043,1029,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/121.png
usbiolabcom_122,MC,1008,956,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/122.png
usbiolabcom_123,CC,1038,1036,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/123.png
usbiolabcom_124,LGSC,1038,1036,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/124.png
usbiolabcom_125,HGSC,927,992,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/125.png
usbiolabcom_126,HGSC,1018,1042,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/126.png
usbiolabcom_127,HGSC,1055,1027,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/127.png
usbiolabcom_128,MC,1042,1035,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/128.png
usbiolabcom_129,MC,962,961,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/129.png
usbiolabcom_130,Other,968,974,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/130.png
usbiolabcom_131,HGSC,918,975,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/131.png
usbiolabcom_132,HGSC,927,992,tma,ovary,,usbiolabcom,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/usbiolabcom/images/132.png
