image_id,label,image_width,image_height,image_type,organ,cancer_subtype,dataset,image_path
stanford_tissue_microarray_database_ovarian_cancer_tma_12,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/12.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_13,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/13.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_14,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/14.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_15,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/15.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_16,Other,2048,2048,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/16.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_17,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/17.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_18,HGSC,1504,1440,tma,ovary,carcinoma adeno,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/18.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_19,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/19.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_20,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/20.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_21,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/21.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_22,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/22.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_23,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/23.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_24,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/24.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_25,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/25.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_26,MC,1504,1440,tma,ovary,carcinoma adeno mucinous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/26.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_27,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/27.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_28,Other,2048,2048,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/28.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_29,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/29.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_30,Other,2048,2048,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/30.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_31,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/31.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_32,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/32.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_33,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/33.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_34,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/34.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_35,Other,2048,2048,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/35.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_36,EC,1504,1440,tma,ovary,carcinoma endometrioid,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/36.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_37,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/37.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_38,Other,1504,1440,tma,ovary,lymphoma precursor B lymphoblastic,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/38.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_39,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/39.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_40,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/40.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_41,Other,1504,1440,tma,ovary,lymphoma precursor B lymphoblastic,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/41.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_42,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/42.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_43,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/43.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_44,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/44.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_45,EC,1504,1440,tma,ovary,carcinoma endometrioid,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/45.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_46,EC,1504,1440,tma,ovary,carcinoma endometrioid,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/46.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_47,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/47.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_48,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/48.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_49,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/49.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_50,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/50.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_51,MC,1504,1440,tma,ovary,carcinoma mucinous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/51.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_52,Other,2048,2048,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/52.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_53,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/53.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_54,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/54.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_55,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/55.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_56,Other,2048,2048,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/56.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_57,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/57.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_58,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/58.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_59,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/59.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_60,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/60.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_61,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/61.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_62,EC,1504,1440,tma,ovary,carcinoma endometrioid,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/62.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_63,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/63.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_64,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/64.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_65,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/65.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_66,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/66.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_67,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/67.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_68,EC,1504,1440,tma,ovary,carcinoma endometrioid,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/68.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_69,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/69.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_70,Other,1504,1440,tma,ovary,seminoma dysgerminoma,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/70.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_71,MC,1504,1440,tma,ovary,carcinoma mucinous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/71.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_72,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/72.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_73,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/73.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_74,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/74.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_75,Other,1504,1440,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/75.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_76,Other,2048,2048,tma,ovary,fibroma of ovary spindle cell fibroma of ovary,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/76.jpg
stanford_tissue_microarray_database_ovarian_cancer_tma_77,HGSC,1504,1440,tma,ovary,carcinoma papillary serous,stanford_tissue_microarray_database_ovarian_cancer_tma,/home/gunes/Desktop/Kaggle/ubc-ovarian-cancer-subtype-classification-and-outlier-detection/data/model_datasets/stanford_tissue_microarray_database_ovarian_cancer_tma/images/77.jpg
